"search-number","evaluation","evals-requested-so-far","sun-brightness*","albedo*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","230","230","0.8","0.9","""252159021""","15.128451938509883","15.128451938509883","15.128451938509883","0","15.128451938509883"
"1","231","240","2.8000000000000003","0.30000000000000004","""1452438228""","36.276838539365826","36.276838539365826","36.276838539365826","0","36.276838539365826"
"1","232","240","2.8000000000000003","0.30000000000000004","""929879545""","36.65668732325178","36.65668732325178","36.65668732325178","0","36.65668732325178"
"1","233","240","2.8000000000000003","0.30000000000000004","""-1837842864""","37.72312800234425","37.72312800234425","37.72312800234425","0","37.72312800234425"
"1","234","240","2.8000000000000003","0.30000000000000004","""-157305081""","36.92011378559781","36.92011378559781","36.92011378559781","0","36.92011378559781"
"1","235","240","2.8000000000000003","0.30000000000000004","""1689952888""","35.66332039059134","35.66332039059134","35.66332039059134","0","35.66332039059134"
"1","236","240","2.8000000000000003","0.30000000000000004","""-353953142""","37.527349069177816","37.527349069177816","37.527349069177816","0","37.527349069177816"
"1","237","240","2.8000000000000003","0.30000000000000004","""188420007""","37.53978971056158","37.53978971056158","37.53978971056158","0","37.53978971056158"
"1","238","240","2.8000000000000003","0.30000000000000004","""-1900452808""","37.60432058562379","37.60432058562379","37.60432058562379","0","37.60432058562379"
"1","239","240","2.8000000000000003","0.30000000000000004","""-1266172364""","36.56832477076455","36.56832477076455","36.56832477076455","0","36.56832477076455"
"1","240","240","2.8000000000000003","0.30000000000000004","""-1132734318""","39.91353162106233","39.91353162106233","39.91353162106233","0","39.91353162106233"
"1","241","250","0","0.75","""-1890524376""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","242","250","0","0.75","""62444988""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","243","250","0","0.75","""-430497302""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","244","250","0","0.75","""1806708053""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","245","250","0","0.75","""-1332782576""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","246","250","0","0.75","""644488545""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","247","250","0","0.75","""-1781803665""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","248","250","0","0.75","""1870679425""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","249","250","0","0.75","""-1163939557""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","250","250","0","0.75","""494330438""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","251","260","4","1","""1547673517""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","252","260","4","1","""1079154661""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","253","260","4","1","""-2083066155""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","254","260","4","1","""-573029598""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","255","260","4","1","""318055169""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","256","260","4","1","""613129780""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","257","260","4","1","""851729949""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","258","260","4","1","""287699117""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","259","260","4","1","""2056328592""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","260","260","4","1","""578386535""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","261","270","0.8","0","""1538633736""","27.806027476293746","27.806027476293746","27.806027476293746","0","27.806027476293746"
"1","262","270","0.8","0","""858548860""","27.490845151175726","27.490845151175726","27.490845151175726","0","27.490845151175726"
"1","263","270","0.8","0","""-1748021100""","28.0021243552538","28.0021243552538","28.0021243552538","0","28.0021243552538"
"1","264","270","0.8","0","""-814945175""","29.07975602139351","29.07975602139351","29.07975602139351","0","29.07975602139351"
"1","265","270","0.8","0","""-2048846238""","27.183065221578993","27.183065221578993","27.183065221578993","0","27.183065221578993"
"1","266","270","0.8","0","""1321567517""","28.525836287156896","28.525836287156896","28.525836287156896","0","28.525836287156896"
"1","267","270","0.8","0","""-1556006530""","28.628191313644983","28.628191313644983","28.628191313644983","0","28.628191313644983"
"1","268","270","0.8","0","""-353536057""","28.114929646224976","28.114929646224976","28.114929646224976","0","28.114929646224976"
"1","269","270","0.8","0","""-1181493362""","27.38764057481573","27.38764057481573","27.38764057481573","0","27.38764057481573"
"1","270","270","0.8","0","""-629270952""","28.891028740573418","28.891028740573418","28.891028740573418","0","28.891028740573418"
"1","271","280","2","1","""-848572766""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","272","280","2","1","""2067220049""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","273","280","2","1","""324927768""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","274","280","2","1","""-1688742108""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","275","280","2","1","""-1845257541""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","276","280","2","1","""1414728240""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","277","280","2","1","""-1714826566""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","278","280","2","1","""-917332240""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","279","280","2","1","""2035741872""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","280","280","2","1","""1093268027""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","281","290","1.4000000000000001","0.05","""-861199876""","32.11176718129872","32.11176718129872","32.11176718129872","0","32.11176718129872"
"1","282","290","1.4000000000000001","0.05","""398081574""","32.646297411792375","32.646297411792375","32.646297411792375","0","32.646297411792375"
"1","283","290","1.4000000000000001","0.05","""458679842""","34.30342547496306","34.30342547496306","34.30342547496306","0","34.30342547496306"
"1","284","290","1.4000000000000001","0.05","""-26412863""","33.87948188444094","33.87948188444094","33.87948188444094","0","33.87948188444094"
"1","285","290","1.4000000000000001","0.05","""-304730989""","33.72185951143455","33.72185951143455","33.72185951143455","0","33.72185951143455"
"1","286","290","1.4000000000000001","0.05","""-223490281""","33.84248541099564","33.84248541099564","33.84248541099564","0","33.84248541099564"
"1","287","290","1.4000000000000001","0.05","""1363186992""","33.728338040092524","33.728338040092524","33.728338040092524","0","33.728338040092524"
"1","288","290","1.4000000000000001","0.05","""1855159192""","34.42272702880419","34.42272702880419","34.42272702880419","0","34.42272702880419"
"1","289","290","1.4000000000000001","0.05","""-625734141""","33.44092095157228","33.44092095157228","33.44092095157228","0","33.44092095157228"
"1","290","290","1.4000000000000001","0.05","""2119134064""","32.83464280752364","32.83464280752364","32.83464280752364","0","32.83464280752364"
"1","291","300","2.6","0.9500000000000001","""1819732808""","16.143702279044142","16.143702279044142","16.143702279044142","0","16.143702279044142"
"1","292","300","2.6","0.9500000000000001","""-2111812156""","15.756264647926614","15.756264647926614","15.756264647926614","0","15.756264647926614"
"1","293","300","2.6","0.9500000000000001","""491413760""","17.840447357676016","17.840447357676016","17.840447357676016","0","17.840447357676016"
"1","294","300","2.6","0.9500000000000001","""871200345""","16.63414380927183","16.63414380927183","16.63414380927183","0","16.63414380927183"
"1","295","300","2.6","0.9500000000000001","""-1750365971""","16.882787432648637","16.882787432648637","16.882787432648637","0","16.882787432648637"
"1","296","300","2.6","0.9500000000000001","""1419780071""","16.610838009712715","16.610838009712715","16.610838009712715","0","16.610838009712715"
"1","297","300","2.6","0.9500000000000001","""571113040""","16.687402720460334","16.687402720460334","16.687402720460334","0","16.687402720460334"
"1","298","300","2.6","0.9500000000000001","""1630588506""","16.44438287804109","16.44438287804109","16.44438287804109","0","16.44438287804109"
"1","299","300","2.6","0.9500000000000001","""445530976""","17.474657904309666","17.474657904309666","17.474657904309666","0","17.474657904309666"
"1","300","300","2.6","0.9500000000000001","""834894644""","16.4571572036265","16.4571572036265","16.4571572036265","0","16.4571572036265"
